,option,env,represented_by_env,kld
301,none,vmlinux-5.10.tar,vmlinux-5.10.tar,0.0
302,none,vmlinux-5.10.tar,enwik8.tar,0.10708020414966435
303,none,vmlinux-5.10.tar,silesia.tar,0.0
304,none,vmlinux-5.10.tar,uiq2-4.bin,0.06948943979151673
305,none,vmlinux-5.10.tar,large.tar,0.1316379784872982
306,none,vmlinux-5.10.tar,uiq2-16.bin,0.0
307,none,vmlinux-5.10.tar,ambivert.wav.tar,0.3106479358365423
308,none,vmlinux-5.10.tar,deepfield.tar,0.02224181062155793
309,none,vmlinux-5.10.tar,uiq-32.bin,0.05420755030592177
310,none,vmlinux-5.10.tar,uiq2-8.bin,0.0
311,none,vmlinux-5.10.tar,fannie_mae_500k.tar,0.11238085235846765
312,none,enwik8.tar,misc.tar,0.0
313,none,enwik8.tar,vmlinux-5.10.tar,0.017283028106078558
314,none,enwik8.tar,enwik8.tar,0.0
315,none,enwik8.tar,silesia.tar,0.0
316,none,enwik8.tar,uiq2-4.bin,0.0
317,none,enwik8.tar,large.tar,0.0
318,none,enwik8.tar,uiq2-16.bin,0.0885561211101728
319,none,enwik8.tar,ambivert.wav.tar,0.0734797616923184
320,none,enwik8.tar,deepfield.tar,0.0
321,none,enwik8.tar,uiq-32.bin,0.014009582071153475
322,none,enwik8.tar,uiq2-8.bin,0.0
323,none,enwik8.tar,fannie_mae_500k.tar,0.027730596933527883
324,none,silesia.tar,misc.tar,0.0
325,none,silesia.tar,vmlinux-5.10.tar,0.0
326,none,silesia.tar,enwik8.tar,0.07310694526080896
327,none,silesia.tar,silesia.tar,0.0
328,none,silesia.tar,uiq2-4.bin,0.061117565808885055
329,none,silesia.tar,large.tar,0.016905431803548893
330,none,silesia.tar,uiq2-16.bin,0.02115483348559603
331,none,silesia.tar,ambivert.wav.tar,0.12336814474937866
332,none,silesia.tar,deepfield.tar,0.09191898594785665
333,none,silesia.tar,uiq-32.bin,0.07451938479743095
334,none,silesia.tar,uiq2-8.bin,0.007408096978571972
335,none,silesia.tar,fannie_mae_500k.tar,0.06100731813524011
336,none,uiq2-4.bin,misc.tar,0.0
337,none,uiq2-4.bin,vmlinux-5.10.tar,0.04039068298280473
338,none,uiq2-4.bin,enwik8.tar,0.03958720414755524
339,none,uiq2-4.bin,silesia.tar,0.018602931997453737
340,none,uiq2-4.bin,uiq2-4.bin,0.0
341,none,uiq2-4.bin,large.tar,0.064165673955513
342,none,uiq2-4.bin,uiq2-16.bin,0.024766696787231562
343,none,uiq2-4.bin,ambivert.wav.tar,0.1981991515905479
344,none,uiq2-4.bin,deepfield.tar,0.01852566331771238
345,none,uiq2-4.bin,uiq-32.bin,0.0629701138046253
346,none,uiq2-4.bin,uiq2-8.bin,0.0
347,none,uiq2-4.bin,fannie_mae_500k.tar,0.06619892210738589
348,none,large.tar,misc.tar,0.0
349,none,large.tar,vmlinux-5.10.tar,0.0
350,none,large.tar,enwik8.tar,0.0
351,none,large.tar,silesia.tar,0.0
352,none,large.tar,uiq2-4.bin,0.0
353,none,large.tar,large.tar,0.0
354,none,large.tar,uiq2-16.bin,0.006376450288597624
355,none,large.tar,ambivert.wav.tar,0.058621053632938507
356,none,large.tar,deepfield.tar,0.020913854585303066
357,none,large.tar,uiq-32.bin,0.0
358,none,large.tar,uiq2-8.bin,0.0
359,none,large.tar,fannie_mae_500k.tar,0.0
360,none,uiq2-16.bin,misc.tar,0.0
361,none,uiq2-16.bin,vmlinux-5.10.tar,0.0
362,none,uiq2-16.bin,enwik8.tar,0.21538909204822143
363,none,uiq2-16.bin,silesia.tar,0.0
364,none,uiq2-16.bin,uiq2-4.bin,0.05358610605973043
365,none,uiq2-16.bin,large.tar,0.12443136024705254
366,none,uiq2-16.bin,uiq2-16.bin,0.0
367,none,uiq2-16.bin,ambivert.wav.tar,0.3016990234486509
368,none,uiq2-16.bin,deepfield.tar,0.06060164962490589
369,none,uiq2-16.bin,uiq-32.bin,0.060076880996480606
370,none,uiq2-16.bin,uiq2-8.bin,0.006881891368643001
371,none,uiq2-16.bin,fannie_mae_500k.tar,0.16360449217667486
372,none,ambivert.wav.tar,misc.tar,0.0
373,none,ambivert.wav.tar,vmlinux-5.10.tar,0.18360378261718258
374,none,ambivert.wav.tar,enwik8.tar,0.03622591103208845
375,none,ambivert.wav.tar,silesia.tar,0.030879013039004144
376,none,ambivert.wav.tar,uiq2-4.bin,0.13755737792867995
377,none,ambivert.wav.tar,large.tar,0.0736962413915491
378,none,ambivert.wav.tar,uiq2-16.bin,0.1999932069482962
379,none,ambivert.wav.tar,ambivert.wav.tar,0.0
380,none,ambivert.wav.tar,deepfield.tar,0.11785944051766255
381,none,ambivert.wav.tar,uiq-32.bin,0.20533213740028433
382,none,ambivert.wav.tar,uiq2-8.bin,0.15939793096599897
383,none,ambivert.wav.tar,fannie_mae_500k.tar,0.1061124443524553
384,none,deepfield.tar,misc.tar,0.0
385,none,deepfield.tar,vmlinux-5.10.tar,0.0
386,none,deepfield.tar,enwik8.tar,0.0
387,none,deepfield.tar,silesia.tar,0.0
388,none,deepfield.tar,uiq2-4.bin,0.0
389,none,deepfield.tar,large.tar,0.021460171821666315
390,none,deepfield.tar,uiq2-16.bin,0.0
391,none,deepfield.tar,ambivert.wav.tar,0.0745241889674438
392,none,deepfield.tar,deepfield.tar,0.0
393,none,deepfield.tar,uiq-32.bin,0.0
394,none,deepfield.tar,uiq2-8.bin,0.0
395,none,deepfield.tar,fannie_mae_500k.tar,0.0
396,none,uiq-32.bin,misc.tar,0.0
397,none,uiq-32.bin,vmlinux-5.10.tar,0.0
398,none,uiq-32.bin,enwik8.tar,0.0
399,none,uiq-32.bin,silesia.tar,0.0
400,none,uiq-32.bin,uiq2-4.bin,0.0
401,none,uiq-32.bin,large.tar,0.0
402,none,uiq-32.bin,uiq2-16.bin,0.0
403,none,uiq-32.bin,ambivert.wav.tar,0.17254292408384467
404,none,uiq-32.bin,deepfield.tar,0.0
405,none,uiq-32.bin,uiq-32.bin,0.0
406,none,uiq-32.bin,uiq2-8.bin,0.0
407,none,uiq-32.bin,fannie_mae_500k.tar,0.0
408,none,uiq2-8.bin,misc.tar,0.014640505355360586
409,none,uiq2-8.bin,vmlinux-5.10.tar,0.04978452977060867
410,none,uiq2-8.bin,enwik8.tar,0.15107791100626253
411,none,uiq2-8.bin,silesia.tar,0.05302077745420013
412,none,uiq2-8.bin,uiq2-4.bin,0.08178070359214135
413,none,uiq2-8.bin,large.tar,0.16512655503903714
414,none,uiq2-8.bin,uiq2-16.bin,0.0739915311338998
415,none,uiq2-8.bin,ambivert.wav.tar,0.3390352082034342
416,none,uiq2-8.bin,deepfield.tar,0.11915414070940529
417,none,uiq2-8.bin,uiq-32.bin,0.13007670228544685
418,none,uiq2-8.bin,uiq2-8.bin,0.0
419,none,uiq2-8.bin,fannie_mae_500k.tar,0.19974495476383186
420,none,fannie_mae_500k.tar,misc.tar,0.0
421,none,fannie_mae_500k.tar,vmlinux-5.10.tar,0.049690278034582196
422,none,fannie_mae_500k.tar,enwik8.tar,0.03326783721920889
423,none,fannie_mae_500k.tar,silesia.tar,0.003007028069263043
424,none,fannie_mae_500k.tar,uiq2-4.bin,0.0358287394744707
425,none,fannie_mae_500k.tar,large.tar,0.0
426,none,fannie_mae_500k.tar,uiq2-16.bin,0.07990820515443271
427,none,fannie_mae_500k.tar,ambivert.wav.tar,0.1220456080910816
428,none,fannie_mae_500k.tar,deepfield.tar,0.0036796604330634843
429,none,fannie_mae_500k.tar,uiq-32.bin,0.05632129601300169
430,none,fannie_mae_500k.tar,uiq2-8.bin,0.03647799882665616
431,none,fannie_mae_500k.tar,fannie_mae_500k.tar,0.0
432,hc3,misc.tar,misc.tar,0.0
433,hc3,misc.tar,vmlinux-5.10.tar,9.24356023175757
434,hc3,misc.tar,enwik8.tar,6.582744013703004
435,hc3,misc.tar,silesia.tar,8.295072726112464
436,hc3,misc.tar,uiq2-4.bin,9.444555280855145
437,hc3,misc.tar,large.tar,9.001747897354488
438,hc3,misc.tar,uiq2-16.bin,7.905826788398614
439,hc3,misc.tar,ambivert.wav.tar,7.53440413573598
440,hc3,misc.tar,deepfield.tar,9.480454386970491
441,hc3,misc.tar,uiq-32.bin,8.131927171028835
442,hc3,misc.tar,uiq2-8.bin,8.599812720917267
443,hc3,misc.tar,fannie_mae_500k.tar,8.907720666897141
