,option,env,represented_by_env,kld
271,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-10,voter-16,0.12241987008082196
272,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,ycsb-2400,0.20508787544062584
273,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,smallbank-10,0.0
274,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,tpcc-2,0.0
275,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,smallbank-1,0.20461955238283933
276,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,tpcc-8,0.303014076754781
277,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,ycsb-600,0.15690248401189766
278,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,voter-2,0.0
279,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-2,voter-16,0.0
280,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,ycsb-2400,0.244887364223331
281,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,smallbank-10,0.0
282,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,tpcc-2,0.3386814737687296
283,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,smallbank-1,0.0
284,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,tpcc-8,0.31969997330731204
285,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,ycsb-600,0.2591669768627729
286,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,voter-2,0.3748603794856753
287,OPTIMIZE_EVALUATABLE_SUBQUERIES,smallbank-1,voter-16,0.30328574870069563
288,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,ycsb-2400,0.0
289,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,smallbank-10,0.0
290,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,tpcc-2,0.0
291,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,smallbank-1,0.0
292,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,tpcc-8,0.0
293,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,ycsb-600,0.0
294,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,voter-2,0.0
295,OPTIMIZE_EVALUATABLE_SUBQUERIES,tpcc-8,voter-16,0.0
296,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,ycsb-2400,0.021418791073880145
297,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,smallbank-10,0.0
298,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,tpcc-2,0.0
299,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,smallbank-1,0.0
300,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,tpcc-8,0.054487002853072286
301,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,ycsb-600,0.0
302,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,voter-2,0.0
303,OPTIMIZE_EVALUATABLE_SUBQUERIES,ycsb-600,voter-16,0.0
304,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,ycsb-2400,0.5299875447856204
305,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,smallbank-10,0.24881455923071327
306,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,tpcc-2,0.09330572555002367
307,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,smallbank-1,0.46689755075106487
308,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,tpcc-8,0.688385334088794
309,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,ycsb-600,0.38727421149117885
310,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,voter-2,0.0
311,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-2,voter-16,0.0
312,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,ycsb-2400,0.6033248933544852
313,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,smallbank-10,0.2712612254375429
314,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,tpcc-2,0.18599248239972133
315,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,smallbank-1,0.5719610423662371
316,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,tpcc-8,0.7385905156590262
317,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,ycsb-600,0.4361201321047381
318,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,voter-2,0.06159068914423199
319,OPTIMIZE_EVALUATABLE_SUBQUERIES,voter-16,voter-16,0.0
320,PAGE_STORE_TRIM,ycsb-2400,ycsb-2400,0.0
321,PAGE_STORE_TRIM,ycsb-2400,smallbank-10,1.2028305406844064
322,PAGE_STORE_TRIM,ycsb-2400,tpcc-2,0.0
323,PAGE_STORE_TRIM,ycsb-2400,smallbank-1,0.0
324,PAGE_STORE_TRIM,ycsb-2400,tpcc-8,0.49189527488283147
325,PAGE_STORE_TRIM,ycsb-2400,ycsb-600,0.5821518769535015
326,PAGE_STORE_TRIM,ycsb-2400,voter-2,0.0
327,PAGE_STORE_TRIM,ycsb-2400,voter-16,0.01160258888908143
